Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Segment,Country,City,Product_Category,Product_Name,Quantity,Unit_Price,Discount,Order_Status,Payment_Method,Gross_Sales,Discount_Amount,Net_Sales,Month
1373,2024-01-16,C003,Arjun Mehta,Consumer,India,Delhi,Furniture,Bookshelf,3,6500,0.05,Completed,Debit Card,19500,975,18525,January
1374,2024-05-05,C004,Neha Singh,Home Office,India,Pune,Furniture,Bookshelf,2,6500,0.2,Completed,Net Banking,13000,2600,10400,May
1375,2024-06-11,C008,Sneha Verma,Home Office,India,Jaipur,Electronics,Keyboard,1,3500,0.15,Completed,Debit Card,3500,525,2975,June
1376,2024-03-24,C008,Sneha Verma,Home Office,India,Mumbai,Stationery,Notebook Pack,5,300,0,Completed,Net Banking,1500,0,1500,March
1377,2024-05-16,C006,Priya Nair,Consumer,India,Kochi,Electronics,Keyboard,4,3500,0.05,Completed,Net Banking,14000,700,13300,May
1378,2024-03-13,C005,Karan Patel,Consumer,India,Nagpur,Furniture,Study Table,3,12000,0.2,Completed,Net Banking,36000,7200,28800,March
1379,2024-01-12,C006,Priya Nair,Consumer,India,Bangalore,Electronics,Wireless Mouse,1,1200,0.15,Completed,Credit Card,1200,180,1020,January
1380,2024-01-01,C008,Sneha Verma,Home Office,India,Delhi,Stationery,Notebook Pack,4,300,0.05,Cancelled,Debit Card,1200,60,1140,January
1381,2024-01-24,C003,Arjun Mehta,Consumer,India,Mumbai,Furniture,Office Chair,3,8500,0.1,Completed,Credit Card,25500,2550,22950,January
1382,2024-06-09,C001,Rahul Sharma,Consumer,India,Kochi,Furniture,Bookshelf,3,6500,0.05,Completed,UPI,19500,975,18525,June
1383,2024-05-02,C001,Rahul Sharma,Consumer,India,Nagpur,Electronics,Power Bank,1,2200,0.05,Completed,Net Banking,2200,110,2090,May
1384,2024-06-27,C001,Rahul Sharma,Consumer,India,Kochi,Electronics,Wireless Mouse,3,1200,0,Completed,Net Banking,3600,0,3600,June
1385,2024-04-08,C002,Ananya Iyer,Corporate,India,Mumbai,Electronics,Power Bank,1,2200,0,Completed,Debit Card,2200,0,2200,April
1386,2024-02-04,C003,Arjun Mehta,Consumer,India,Jaipur,Furniture,Bookshelf,2,6500,0,Completed,Credit Card,13000,0,13000,February
1387,2024-02-24,C008,Sneha Verma,Home Office,India,Nagpur,Furniture,Study Table,2,12000,0.15,Completed,Credit Card,24000,3600,20400,February
1388,2024-02-05,C002,Ananya Iyer,Corporate,India,Kochi,Electronics,Keyboard,1,3500,0.2,Completed,Net Banking,3500,700,2800,February
1389,2024-03-04,C006,Priya Nair,Consumer,India,Chennai,Electronics,Monitor 24 inch,3,14500,0,Completed,Debit Card,43500,0,43500,March
1390,2024-02-22,C001,Rahul Sharma,Consumer,India,Jaipur,Furniture,Office Chair,5,8500,0.2,Completed,Net Banking,42500,8500,34000,February
1391,2024-03-02,C005,Karan Patel,Consumer,India,Mumbai,Electronics,Wireless Mouse,4,1200,0.15,Completed,UPI,4800,720,4080,March
1392,2024-04-02,C009,Vikram Rao,Corporate,India,Kochi,Electronics,Wireless Mouse,3,1200,0.05,Cancelled,Net Banking,3600,180,3420,April
1393,2024-06-23,C006,Priya Nair,Consumer,India,Mumbai,Stationery,Pen Set,2,450,0.15,Completed,UPI,900,135,765,June
1394,2024-02-25,C001,Rahul Sharma,Consumer,India,Kochi,Furniture,Office Chair,1,8500,0,Completed,Net Banking,8500,0,8500,February
1395,2024-01-22,C007,Sameer Khan,Corporate,India,Nagpur,Furniture,Bookshelf,5,6500,0.2,Completed,UPI,32500,6500,26000,January
1396,2024-05-10,C005,Karan Patel,Consumer,India,Jaipur,Electronics,Keyboard,2,3500,0.05,Completed,UPI,7000,350,6650,May
1397,2024-03-02,C005,Karan Patel,Consumer,India,Mumbai,Furniture,Bookshelf,1,6500,0.05,Cancelled,UPI,6500,325,6175,March
1398,2024-06-04,C008,Sneha Verma,Home Office,India,Delhi,Stationery,Marker Set,1,250,0.1,Completed,Credit Card,250,25,225,June
1399,2024-05-07,C001,Rahul Sharma,Consumer,India,Jaipur,Electronics,Monitor 24 inch,3,14500,0.2,Completed,Debit Card,43500,8700,34800,May
1400,2024-02-02,C003,Arjun Mehta,Consumer,India,Bangalore,Furniture,Study Table,3,12000,0,Completed,Net Banking,36000,0,36000,February
1401,2024-01-17,C005,Karan Patel,Consumer,India,Mumbai,Stationery,Pen Set,3,450,0.2,Completed,Debit Card,1350,270,1080,January
1402,2024-05-25,C001,Rahul Sharma,Consumer,India,Delhi,Stationery,Notebook Pack,2,300,0.1,Completed,UPI,600,60,540,May
1403,2024-02-28,C010,Pooja Kulkarni,Corporate,India,Bangalore,Electronics,Keyboard,5,3500,0,Cancelled,UPI,17500,0,17500,February
1404,2024-04-30,C004,Neha Singh,Home Office,India,Delhi,Electronics,Wireless Mouse,3,1200,0.15,Completed,UPI,3600,540,3060,April
1405,2024-02-27,C009,Vikram Rao,Corporate,India,Kochi,Furniture,Bookshelf,3,6500,0.05,Cancelled,Debit Card,19500,975,18525,February
1406,2024-05-26,C005,Karan Patel,Consumer,India,Jaipur,Electronics,Keyboard,3,3500,0,Completed,UPI,10500,0,10500,May
1407,2024-05-12,C003,Arjun Mehta,Consumer,India,Mumbai,Electronics,Power Bank,1,2200,0.15,Cancelled,Debit Card,2200,330,1870,May
1408,2024-01-23,C005,Karan Patel,Consumer,India,Bangalore,Furniture,Study Table,5,12000,0.15,Completed,Debit Card,60000,9000,51000,January
1409,2024-06-08,C010,Pooja Kulkarni,Corporate,India,Hyderabad,Furniture,Office Chair,2,8500,0.15,Completed,Net Banking,17000,2550,14450,June
1410,2024-03-03,C004,Neha Singh,Home Office,India,Kochi,Stationery,Pen Set,2,450,0,Completed,Debit Card,900,0,900,March
1411,2024-01-01,C001,Rahul Sharma,Consumer,India,Mumbai,Furniture,Study Table,4,12000,0.1,Completed,Credit Card,48000,4800,43200,January
1412,2024-01-16,C007,Sameer Khan,Corporate,India,Mumbai,Stationery,Notebook Pack,2,300,0.1,Completed,Credit Card,600,60,540,January
1413,2024-06-28,C009,Vikram Rao,Corporate,India,Mumbai,Furniture,Bookshelf,3,6500,0.15,Completed,Credit Card,19500,2925,16575,June
1414,2024-05-31,C007,Sameer Khan,Corporate,India,Kochi,Electronics,Keyboard,5,3500,0,Completed,Credit Card,17500,0,17500,May
1415,2024-03-07,C004,Neha Singh,Home Office,India,Hyderabad,Furniture,Office Chair,3,8500,0.15,Completed,Debit Card,25500,3825,21675,March
1416,2024-02-21,C004,Neha Singh,Home Office,India,Mumbai,Electronics,Keyboard,2,3500,0.2,Completed,Credit Card,7000,1400,5600,February
1417,2024-03-21,C008,Sneha Verma,Home Office,India,Jaipur,Stationery,Notebook Pack,4,300,0,Completed,Credit Card,1200,0,1200,March
1418,2024-04-28,C008,Sneha Verma,Home Office,India,Mumbai,Furniture,Office Chair,3,8500,0,Completed,Debit Card,25500,0,25500,April
1419,2024-02-25,C010,Pooja Kulkarni,Corporate,India,Mumbai,Electronics,Wireless Mouse,3,1200,0.05,Completed,Debit Card,3600,180,3420,February
1420,2024-01-13,C007,Sameer Khan,Corporate,India,Delhi,Stationery,Pen Set,3,450,0.1,Completed,Net Banking,1350,135,1215,January
1421,2024-05-20,C008,Sneha Verma,Home Office,India,Ahmedabad,Stationery,Pen Set,2,450,0,Completed,Credit Card,900,0,900,May
1422,2024-01-16,C002,Ananya Iyer,Corporate,India,Chennai,Electronics,Wireless Mouse,2,1200,0.05,Completed,Debit Card,2400,120,2280,January
1423,2024-05-30,C002,Ananya Iyer,Corporate,India,Bangalore,Stationery,Marker Set,3,250,0,Returned,Credit Card,750,0,750,May
1424,2024-01-24,C008,Sneha Verma,Home Office,India,Bangalore,Electronics,Monitor 24 inch,3,14500,0,Cancelled,UPI,43500,0,43500,January
1425,2024-04-20,C003,Arjun Mehta,Consumer,India,Bangalore,Stationery,Marker Set,4,250,0.15,Completed,Net Banking,1000,150,850,April
1426,2024-02-24,C003,Arjun Mehta,Consumer,India,Pune,Furniture,Study Table,2,12000,0.1,Completed,Credit Card,24000,2400,21600,February
1427,2024-06-07,C001,Rahul Sharma,Consumer,India,Pune,Stationery,Marker Set,5,250,0.05,Completed,Net Banking,1250,62.5,1187.5,June
1428,2024-03-12,C001,Rahul Sharma,Consumer,India,Kochi,Electronics,Keyboard,4,3500,0.05,Completed,Credit Card,14000,700,13300,March
1429,2024-04-07,C009,Vikram Rao,Corporate,India,Jaipur,Electronics,Wireless Mouse,3,1200,0.15,Completed,Debit Card,3600,540,3060,April
1430,2024-03-23,C010,Pooja Kulkarni,Corporate,India,Delhi,Stationery,Pen Set,4,450,0.1,Completed,Credit Card,1800,180,1620,March
1431,2024-01-15,C001,Rahul Sharma,Consumer,India,Hyderabad,Furniture,Office Chair,4,8500,0.2,Completed,Credit Card,34000,6800,27200,January
1432,2024-03-04,C003,Arjun Mehta,Consumer,India,Jaipur,Electronics,Keyboard,2,3500,0.1,Completed,UPI,7000,700,6300,March
1433,2024-04-09,C004,Neha Singh,Home Office,India,Delhi,Stationery,Marker Set,3,250,0.05,Completed,Debit Card,750,37.5,712.5,April
1434,2024-01-08,C006,Priya Nair,Consumer,India,Nagpur,Stationery,Marker Set,3,250,0.2,Completed,Credit Card,750,150,600,January
1435,2024-03-20,C008,Sneha Verma,Home Office,India,Bangalore,Stationery,Pen Set,2,450,0.15,Completed,Credit Card,900,135,765,March
1436,2024-01-06,C010,Pooja Kulkarni,Corporate,India,Bangalore,Electronics,Power Bank,5,2200,0.15,Completed,Credit Card,11000,1650,9350,January
1437,2024-02-15,C003,Arjun Mehta,Consumer,India,Bangalore,Furniture,Study Table,3,12000,0,Completed,Credit Card,36000,0,36000,February
1438,2024-04-03,C002,Ananya Iyer,Corporate,India,Kochi,Stationery,Pen Set,1,450,0.1,Completed,Debit Card,450,45,405,April
1439,2024-02-04,C005,Karan Patel,Consumer,India,Ahmedabad,Furniture,Study Table,2,12000,0.15,Completed,Credit Card,24000,3600,20400,February
1440,2024-04-01,C009,Vikram Rao,Corporate,India,Delhi,Stationery,Marker Set,2,250,0.2,Completed,Debit Card,500,100,400,April
1441,2024-01-01,C003,Arjun Mehta,Consumer,India,Nagpur,Electronics,Monitor 24 inch,5,14500,0.15,Completed,Debit Card,72500,10875,61625,January
1442,2024-06-12,C010,Pooja Kulkarni,Corporate,India,Ahmedabad,Electronics,Power Bank,5,2200,0,Completed,UPI,11000,0,11000,June
1443,2024-03-22,C004,Neha Singh,Home Office,India,Hyderabad,Furniture,Study Table,2,12000,0,Completed,Debit Card,24000,0,24000,March
1444,2024-06-26,C004,Neha Singh,Home Office,India,Pune,Electronics,Power Bank,1,2200,0.1,Completed,UPI,2200,220,1980,June
1445,2024-04-22,C001,Rahul Sharma,Consumer,India,Kochi,Furniture,Bookshelf,4,6500,0.05,Completed,Net Banking,26000,1300,24700,April
1446,2024-04-06,C006,Priya Nair,Consumer,India,Nagpur,Stationery,Pen Set,1,450,0.15,Completed,Credit Card,450,67.5,382.5,April
1447,2024-01-19,C003,Arjun Mehta,Consumer,India,Bangalore,Stationery,Notebook Pack,1,300,0.1,Completed,UPI,300,30,270,January
1448,2024-02-13,C002,Ananya Iyer,Corporate,India,Mumbai,Furniture,Study Table,4,12000,0.05,Completed,UPI,48000,2400,45600,February
1449,2024-06-06,C006,Priya Nair,Consumer,India,Kochi,Stationery,Marker Set,4,250,0,Cancelled,Credit Card,1000,0,1000,June
1450,2024-02-10,C010,Pooja Kulkarni,Corporate,India,Hyderabad,Furniture,Bookshelf,1,6500,0,Completed,Credit Card,6500,0,6500,February
1451,2024-05-18,C007,Sameer Khan,Corporate,India,Pune,Stationery,Pen Set,3,450,0.1,Completed,UPI,1350,135,1215,May
1452,2024-05-20,C007,Sameer Khan,Corporate,India,Bangalore,Stationery,Marker Set,4,250,0.05,Completed,Net Banking,1000,50,950,May
1453,2024-06-18,C002,Ananya Iyer,Corporate,India,Chennai,Furniture,Office Chair,5,8500,0.15,Completed,Credit Card,42500,6375,36125,June
1454,2024-01-21,C003,Arjun Mehta,Consumer,India,Pune,Furniture,Office Chair,4,8500,0,Completed,Net Banking,34000,0,34000,January
1455,2024-01-24,C008,Sneha Verma,Home Office,India,Delhi,Furniture,Office Chair,5,8500,0.15,Completed,Net Banking,42500,6375,36125,January
1456,2024-04-24,C006,Priya Nair,Consumer,India,Ahmedabad,Electronics,Monitor 24 inch,1,14500,0.1,Completed,Credit Card,14500,1450,13050,April
1457,2024-01-16,C005,Karan Patel,Consumer,India,Mumbai,Stationery,Marker Set,2,250,0,Completed,Net Banking,500,0,500,January
1458,2024-05-21,C010,Pooja Kulkarni,Corporate,India,Jaipur,Electronics,Power Bank,1,2200,0.15,Completed,Net Banking,2200,330,1870,May
1459,2024-05-01,C010,Pooja Kulkarni,Corporate,India,Kochi,Electronics,Power Bank,3,2200,0,Cancelled,UPI,6600,0,6600,May
1460,2024-05-12,C009,Vikram Rao,Corporate,India,Delhi,Stationery,Marker Set,5,250,0.2,Completed,Net Banking,1250,250,1000,May
1461,2024-02-24,C003,Arjun Mehta,Consumer,India,Bangalore,Electronics,Monitor 24 inch,2,14500,0.05,Completed,Net Banking,29000,1450,27550,February
1462,2024-06-01,C004,Neha Singh,Home Office,India,Mumbai,Electronics,Monitor 24 inch,3,14500,0.1,Completed,Net Banking,43500,4350,39150,June
1463,2024-03-11,C009,Vikram Rao,Corporate,India,Bangalore,Furniture,Study Table,5,12000,0.15,Completed,Net Banking,60000,9000,51000,March
1464,2024-02-08,C002,Ananya Iyer,Corporate,India,Nagpur,Furniture,Bookshelf,2,6500,0.2,Completed,UPI,13000,2600,10400,February
1465,2024-01-26,C002,Ananya Iyer,Corporate,India,Hyderabad,Stationery,Marker Set,3,250,0.2,Cancelled,Debit Card,750,150,600,January
1466,2024-05-26,C007,Sameer Khan,Corporate,India,Bangalore,Stationery,Notebook Pack,5,300,0.15,Completed,Net Banking,1500,225,1275,May
1467,2024-06-04,C003,Arjun Mehta,Consumer,India,Kochi,Stationery,Marker Set,4,250,0,Cancelled,Debit Card,1000,0,1000,June
1468,2024-05-01,C004,Neha Singh,Home Office,India,Bangalore,Electronics,Wireless Mouse,3,1200,0.1,Completed,Debit Card,3600,360,3240,May
1469,2024-05-05,C005,Karan Patel,Consumer,India,Delhi,Furniture,Office Chair,1,8500,0.05,Completed,Net Banking,8500,425,8075,May
1470,2024-04-16,C006,Priya Nair,Consumer,India,Chennai,Furniture,Office Chair,5,8500,0,Completed,Net Banking,42500,0,42500,April
1471,2024-04-05,C008,Sneha Verma,Home Office,India,Delhi,Stationery,Pen Set,1,450,0.2,Completed,Net Banking,450,90,360,April
1472,2024-05-25,C003,Arjun Mehta,Consumer,India,Chennai,Stationery,Pen Set,1,450,0.05,Cancelled,Credit Card,450,22.5,427.5,May
1473,2024-01-09,C001,Rahul Sharma,Consumer,India,Hyderabad,Electronics,Power Bank,4,2200,0,Completed,Debit Card,8800,0,8800,January
1474,2024-05-09,C006,Priya Nair,Consumer,India,Bangalore,Stationery,Notebook Pack,4,300,0,Completed,Net Banking,1200,0,1200,May
1475,2024-02-15,C010,Pooja Kulkarni,Corporate,India,Jaipur,Stationery,Notebook Pack,4,300,0.2,Completed,Credit Card,1200,240,960,February
1476,2024-03-13,C005,Karan Patel,Consumer,India,Bangalore,Electronics,Keyboard,1,3500,0.15,Completed,Credit Card,3500,525,2975,March
1477,2024-06-22,C004,Neha Singh,Home Office,India,Kochi,Electronics,Power Bank,2,2200,0.1,Completed,UPI,4400,440,3960,June
1478,2024-06-14,C008,Sneha Verma,Home Office,India,Bangalore,Electronics,Monitor 24 inch,2,14500,0.2,Completed,Debit Card,29000,5800,23200,June
1479,2024-04-06,C005,Karan Patel,Consumer,India,Pune,Furniture,Bookshelf,3,6500,0.15,Completed,Debit Card,19500,2925,16575,April
1480,2024-04-11,C009,Vikram Rao,Corporate,India,Bangalore,Stationery,Marker Set,5,250,0,Completed,Debit Card,1250,0,1250,April
1481,2024-06-04,C009,Vikram Rao,Corporate,India,Mumbai,Stationery,Marker Set,3,250,0.1,Completed,Debit Card,750,75,675,June
1482,2024-03-11,C005,Karan Patel,Consumer,India,Chennai,Furniture,Study Table,3,12000,0.1,Completed,Credit Card,36000,3600,32400,March
1483,2024-04-13,C001,Rahul Sharma,Consumer,India,Bangalore,Stationery,Marker Set,3,250,0.05,Completed,Debit Card,750,37.5,712.5,April
1484,2024-04-13,C005,Karan Patel,Consumer,India,Nagpur,Furniture,Bookshelf,4,6500,0,Completed,Credit Card,26000,0,26000,April
1485,2024-06-24,C006,Priya Nair,Consumer,India,Hyderabad,Electronics,Power Bank,5,2200,0.15,Completed,Credit Card,11000,1650,9350,June
1486,2024-03-16,C009,Vikram Rao,Corporate,India,Delhi,Electronics,Monitor 24 inch,1,14500,0.15,Completed,Credit Card,14500,2175,12325,March
1487,2024-02-26,C006,Priya Nair,Consumer,India,Pune,Electronics,Keyboard,3,3500,0.05,Completed,Debit Card,10500,525,9975,February
1488,2024-05-29,C006,Priya Nair,Consumer,India,Mumbai,Furniture,Office Chair,3,8500,0.15,Completed,UPI,25500,3825,21675,May
1489,2024-05-08,C008,Sneha Verma,Home Office,India,Jaipur,Electronics,Power Bank,1,2200,0.15,Completed,UPI,2200,330,1870,May
1490,2024-02-21,C003,Arjun Mehta,Consumer,India,Nagpur,Electronics,Monitor 24 inch,3,14500,0.15,Cancelled,Net Banking,43500,6525,36975,February
1491,2024-02-16,C003,Arjun Mehta,Consumer,India,Hyderabad,Furniture,Study Table,1,12000,0.15,Completed,Credit Card,12000,1800,10200,February
1492,2024-01-02,C006,Priya Nair,Consumer,India,Chennai,Electronics,Wireless Mouse,4,1200,0.1,Completed,Credit Card,4800,480,4320,January
1493,2024-05-05,C010,Pooja Kulkarni,Corporate,India,Nagpur,Electronics,Monitor 24 inch,1,14500,0.05,Completed,Net Banking,14500,725,13775,May
1494,2024-05-02,C007,Sameer Khan,Corporate,India,Bangalore,Furniture,Bookshelf,4,6500,0,Completed,Debit Card,26000,0,26000,May
1495,2024-05-15,C001,Rahul Sharma,Consumer,India,Bangalore,Furniture,Study Table,2,12000,0,Completed,Credit Card,24000,0,24000,May
1496,2024-03-20,C004,Neha Singh,Home Office,India,Kochi,Furniture,Study Table,2,12000,0,Completed,Debit Card,24000,0,24000,March
1497,2024-01-12,C003,Arjun Mehta,Consumer,India,Ahmedabad,Electronics,Keyboard,3,3500,0.1,Completed,Debit Card,10500,1050,9450,January
1498,2024-03-28,C007,Sameer Khan,Corporate,India,Chennai,Electronics,Monitor 24 inch,4,14500,0.1,Completed,Net Banking,58000,5800,52200,March
1499,2024-02-27,C001,Rahul Sharma,Consumer,India,Bangalore,Electronics,Power Bank,2,2200,0.05,Completed,Credit Card,4400,220,4180,February
1500,2024-06-15,C002,Ananya Iyer,Corporate,India,Pune,Furniture,Study Table,1,12000,0.15,Completed,UPI,12000,1800,10200,June
1501,2024-06-18,C010,Pooja Kulkarni,Corporate,India,Bangalore,Electronics,Wireless Mouse,1,1200,0,Completed,Net Banking,1200,0,1200,June
1502,2024-02-01,C008,Sneha Verma,Home Office,India,Ahmedabad,Furniture,Bookshelf,5,6500,0.1,Completed,Credit Card,32500,3250,29250,February
1503,2024-04-17,C001,Rahul Sharma,Consumer,India,Pune,Furniture,Office Chair,1,8500,0.2,Completed,Credit Card,8500,1700,6800,April
1504,2024-05-10,C007,Sameer Khan,Corporate,India,Pune,Electronics,Keyboard,5,3500,0,Completed,UPI,17500,0,17500,May
1505,2024-06-04,C008,Sneha Verma,Home Office,India,Jaipur,Electronics,Power Bank,2,2200,0.1,Returned,Debit Card,4400,440,3960,June
1506,2024-02-11,C007,Sameer Khan,Corporate,India,Ahmedabad,Furniture,Office Chair,1,8500,0.2,Cancelled,Net Banking,8500,1700,6800,February
1507,2024-01-01,C006,Priya Nair,Consumer,India,Mumbai,Electronics,Power Bank,1,2200,0,Completed,Net Banking,2200,0,2200,January
1508,2024-05-10,C003,Arjun Mehta,Consumer,India,Pune,Electronics,Keyboard,1,3500,0,Completed,Net Banking,3500,0,3500,May
1509,2024-04-28,C005,Karan Patel,Consumer,India,Delhi,Furniture,Office Chair,1,8500,0,Cancelled,Debit Card,8500,0,8500,April
1510,2024-04-19,C006,Priya Nair,Consumer,India,Bangalore,Furniture,Study Table,1,12000,0,Completed,Credit Card,12000,0,12000,April
1511,2024-04-01,C003,Arjun Mehta,Consumer,India,Pune,Furniture,Study Table,4,12000,0.2,Cancelled,UPI,48000,9600,38400,April
1512,2024-02-16,C006,Priya Nair,Consumer,India,Kochi,Furniture,Study Table,1,12000,0.15,Returned,Debit Card,12000,1800,10200,February
1513,2024-04-17,C007,Sameer Khan,Corporate,India,Delhi,Stationery,Notebook Pack,2,300,0,Completed,UPI,600,0,600,April
1514,2024-04-16,C003,Arjun Mehta,Consumer,India,Nagpur,Electronics,Keyboard,5,3500,0.15,Completed,Credit Card,17500,2625,14875,April
1515,2024-04-01,C010,Pooja Kulkarni,Corporate,India,Delhi,Furniture,Bookshelf,5,6500,0,Completed,Net Banking,32500,0,32500,April
1516,2024-04-22,C002,Ananya Iyer,Corporate,India,Pune,Furniture,Bookshelf,1,6500,0,Completed,UPI,6500,0,6500,April
1517,2024-05-24,C009,Vikram Rao,Corporate,India,Jaipur,Stationery,Marker Set,2,250,0.1,Completed,UPI,500,50,450,May
1518,2024-05-03,C007,Sameer Khan,Corporate,India,Delhi,Electronics,Power Bank,3,2200,0.15,Completed,UPI,6600,990,5610,May
1519,2024-05-09,C001,Rahul Sharma,Consumer,India,Delhi,Electronics,Monitor 24 inch,4,14500,0.15,Completed,Net Banking,58000,8700,49300,May
1520,2024-03-25,C006,Priya Nair,Consumer,India,Jaipur,Electronics,Power Bank,3,2200,0,Completed,Net Banking,6600,0,6600,March
1521,2024-01-21,C007,Sameer Khan,Corporate,India,Nagpur,Electronics,Power Bank,4,2200,0.15,Completed,Net Banking,8800,1320,7480,January
1522,2024-01-31,C008,Sneha Verma,Home Office,India,Mumbai,Furniture,Study Table,4,12000,0,Completed,UPI,48000,0,48000,January
1523,2024-01-01,C009,Vikram Rao,Corporate,India,Nagpur,Stationery,Pen Set,1,450,0.2,Completed,Credit Card,450,90,360,January
1524,2024-04-03,C008,Sneha Verma,Home Office,India,Ahmedabad,Furniture,Study Table,1,12000,0.05,Completed,Net Banking,12000,600,11400,April
1525,2024-01-30,C006,Priya Nair,Consumer,India,Bangalore,Stationery,Notebook Pack,1,300,0.05,Completed,Debit Card,300,15,285,January
1526,2024-04-05,C009,Vikram Rao,Corporate,India,Delhi,Stationery,Pen Set,1,450,0,Completed,Net Banking,450,0,450,April
1527,2024-06-05,C002,Ananya Iyer,Corporate,India,Mumbai,Furniture,Office Chair,2,8500,0.05,Cancelled,Net Banking,17000,850,16150,June
1528,2024-02-18,C004,Neha Singh,Home Office,India,Kochi,Stationery,Notebook Pack,3,300,0,Completed,UPI,900,0,900,February
1529,2024-06-17,C008,Sneha Verma,Home Office,India,Delhi,Stationery,Notebook Pack,5,300,0.2,Returned,UPI,1500,300,1200,June
1530,2024-05-21,C009,Vikram Rao,Corporate,India,Ahmedabad,Electronics,Wireless Mouse,4,1200,0.2,Cancelled,Credit Card,4800,960,3840,May
1531,2024-02-02,C010,Pooja Kulkarni,Corporate,India,Nagpur,Electronics,Monitor 24 inch,1,14500,0.15,Completed,Debit Card,14500,2175,12325,February
1532,2024-04-17,C009,Vikram Rao,Corporate,India,Pune,Furniture,Bookshelf,5,6500,0.05,Completed,Debit Card,32500,1625,30875,April
1533,2024-02-04,C005,Karan Patel,Consumer,India,Nagpur,Stationery,Notebook Pack,2,300,0.15,Completed,Debit Card,600,90,510,February
1534,2024-05-21,C009,Vikram Rao,Corporate,India,Chennai,Furniture,Study Table,2,12000,0.05,Completed,Debit Card,24000,1200,22800,May
1535,2024-06-15,C006,Priya Nair,Consumer,India,Jaipur,Electronics,Monitor 24 inch,2,14500,0.2,Completed,Debit Card,29000,5800,23200,June
1536,2024-05-23,C002,Ananya Iyer,Corporate,India,Nagpur,Furniture,Study Table,4,12000,0.2,Cancelled,Net Banking,48000,9600,38400,May
1537,2024-04-18,C009,Vikram Rao,Corporate,India,Mumbai,Furniture,Office Chair,1,8500,0.2,Completed,Credit Card,8500,1700,6800,April
1538,2024-02-21,C001,Rahul Sharma,Consumer,India,Pune,Electronics,Wireless Mouse,3,1200,0.05,Completed,Credit Card,3600,180,3420,February
1539,2024-02-22,C001,Rahul Sharma,Consumer,India,Hyderabad,Furniture,Office Chair,5,8500,0,Completed,UPI,42500,0,42500,February
1540,2024-02-27,C010,Pooja Kulkarni,Corporate,India,Chennai,Stationery,Pen Set,5,450,0.15,Completed,Debit Card,2250,337.5,1912.5,February
1541,2024-04-09,C001,Rahul Sharma,Consumer,India,Jaipur,Furniture,Bookshelf,4,6500,0.1,Completed,Debit Card,26000,2600,23400,April
1542,2024-04-23,C004,Neha Singh,Home Office,India,Nagpur,Stationery,Marker Set,2,250,0.1,Completed,Credit Card,500,50,450,April
1543,2024-04-24,C004,Neha Singh,Home Office,India,Delhi,Furniture,Office Chair,2,8500,0,Returned,UPI,17000,0,17000,April
1544,2024-04-19,C007,Sameer Khan,Corporate,India,Pune,Electronics,Wireless Mouse,3,1200,0.2,Completed,Debit Card,3600,720,2880,April
1545,2024-04-29,C001,Rahul Sharma,Consumer,India,Delhi,Furniture,Study Table,2,12000,0,Cancelled,UPI,24000,0,24000,April
1546,2024-05-05,C010,Pooja Kulkarni,Corporate,India,Hyderabad,Furniture,Office Chair,5,8500,0.2,Completed,Debit Card,42500,8500,34000,May
1547,2024-02-17,C009,Vikram Rao,Corporate,India,Jaipur,Electronics,Power Bank,5,2200,0,Completed,Net Banking,11000,0,11000,February
1548,2024-02-26,C002,Ananya Iyer,Corporate,India,Hyderabad,Furniture,Study Table,2,12000,0.1,Completed,Credit Card,24000,2400,21600,February
1549,2024-05-01,C010,Pooja Kulkarni,Corporate,India,Mumbai,Stationery,Pen Set,5,450,0,Completed,Net Banking,2250,0,2250,May
1550,2024-06-08,C004,Neha Singh,Home Office,India,Hyderabad,Stationery,Marker Set,2,250,0,Completed,UPI,500,0,500,June
1551,2024-05-18,C007,Sameer Khan,Corporate,India,Jaipur,Furniture,Office Chair,3,8500,0,Completed,Debit Card,25500,0,25500,May
1552,2024-04-24,C009,Vikram Rao,Corporate,India,Pune,Stationery,Pen Set,4,450,0,Cancelled,Credit Card,1800,0,1800,April
1553,2024-01-22,C006,Priya Nair,Consumer,India,Jaipur,Stationery,Pen Set,1,450,0.05,Completed,UPI,450,22.5,427.5,January
1554,2024-06-24,C004,Neha Singh,Home Office,India,Chennai,Electronics,Power Bank,4,2200,0,Completed,Net Banking,8800,0,8800,June
1555,2024-01-07,C002,Ananya Iyer,Corporate,India,Bangalore,Electronics,Monitor 24 inch,4,14500,0.1,Completed,UPI,58000,5800,52200,January
1556,2024-05-22,C003,Arjun Mehta,Consumer,India,Chennai,Furniture,Office Chair,1,8500,0.2,Cancelled,Net Banking,8500,1700,6800,May
1557,2024-06-10,C007,Sameer Khan,Corporate,India,Hyderabad,Stationery,Notebook Pack,4,300,0.15,Completed,UPI,1200,180,1020,June
1558,2024-06-13,C009,Vikram Rao,Corporate,India,Nagpur,Electronics,Wireless Mouse,5,1200,0,Completed,UPI,6000,0,6000,June
1559,2024-01-28,C006,Priya Nair,Consumer,India,Nagpur,Stationery,Pen Set,3,450,0.1,Completed,Net Banking,1350,135,1215,January
1560,2024-06-18,C007,Sameer Khan,Corporate,India,Delhi,Furniture,Bookshelf,1,6500,0.15,Completed,Credit Card,6500,975,5525,June
